y,z,theta
0.50000000,0.50000000,6.659587236900e-01
0.53225806,0.50000000,6.554565070899e-01
0.56451613,0.50000000,6.453810566113e-01
0.59677419,0.50000000,6.356812459114e-01
0.62903226,0.50000000,6.263000282016e-01
0.66129032,0.50000000,6.171738285095e-01
0.69354839,0.50000000,6.082282504879e-01
0.72580645,0.50000000,5.993952355667e-01
0.75806452,0.50000000,5.905587450349e-01
0.79032258,0.50000000,5.815669144434e-01
0.82258065,0.50000000,5.722677905071e-01
0.85483871,0.50000000,5.624471794369e-01
0.88709677,0.50000000,5.518378287456e-01
0.91935484,0.50000000,5.400985626178e-01
0.95161290,0.50000000,5.276103727352e-01
0.98387097,0.50000000,5.149044988105e-01
1.00000000,0.50000000,5.000000000000e-01
0.00000000,0.53225806,1.000000000000e+00
0.01612903,0.53225806,9.402347850113e-01
0.04838710,0.53225806,9.072297472540e-01
0.08064516,0.53225806,8.748757571798e-01
0.11290323,0.53225806,8.477469683110e-01
0.14516129,0.53225806,8.247358554944e-01
0.17741935,0.53225806,8.046259881175e-01
0.20967742,0.53225806,7.865680818378e-01
0.24193548,0.53225806,7.699758977352e-01
0.27419355,0.53225806,7.544695934534e-01
0.30645161,0.53225806,7.398218699542e-01
0.33870968,0.53225806,7.259062427608e-01
0.37096774,0.53225806,7.126541081448e-01
0.40322581,0.53225806,7.000241844114e-01
0.43548387,0.53225806,6.879838990048e-01
0.46774194,0.53225806,6.764999993419e-01
0.50000000,0.53225806,6.655350513099e-01
0.53225806,0.53225806,6.550468764362e-01
0.56451613,0.53225806,6.449887791500e-01
0.59677419,0.53225806,6.353094216809e-01
0.62903226,0.53225806,6.259514031272e-01
0.66129032,0.53225806,6.168506605517e-01
0.69354839,0.53225806,6.079323321030e-01
0.72580645,0.53225806,5.991276578332e-01
0.75806452,0.53225806,5.903208195054e-01
0.79032258,0.53225806,5.813592089851e-01
0.82258065,0.53225806,5.720909347614e-01
0.85483871,0.53225806,5.623016298617e-01
0.88709677,0.53225806,5.517239529802e-01
0.91935484,0.53225806,5.400166430047e-01
0.95161290,0.53225806,5.275582869868e-01
0.98387097,0.53225806,5.148829018388e-01
1.00000000,0.53225806,5.000000000000e-01
0.00000000,0.56451613,1.000000000000e+00
0.01612903,0.56451613,9.400497411851e-01
0.04838710,0.56451613,9.069108639919e-01
0.08064516,0.56451613,8.744146254066e-01
0.11290323,0.56451613,8.471571441200e-01
0.14516129,0.56451613,8.240354543841e-01
0.17741935,0.56451613,8.038325846032e-01
0.20967742,0.56451613,7.856997485755e-01
0.24193548,0.56451613,7.690508128161e-01
0.27419355,0.56451613,7.535048768328e-01
0.30645161,0.56451613,7.388325599740e-01
0.33870968,0.56451613,7.249048311303e-01
0.37096774,0.56451613,7.116507037769e-01
0.40322581,0.56451613,6.990271189148e-01
0.43548387,0.56451613,6.870004723390e-01
0.46774194,0.56451613,6.755370963294e-01
0.50000000,0.56451613,6.645994783922e-01
0.53225806,0.56451613,6.541453983142e-01
0.56451613,0.56451613,6.441279358719e-01
0.59677419,0.56451613,6.344952334879e-01
0.62903226,0.56451613,6.251891115254e-01
0.66129032,0.56451613,6.161444809427e-01
0.69354839,0.56451613,6.072855283787e-01
0.72580645,0.56451613,5.985420998728e-01
0.75806452,0.56451613,5.897987299109e-01
0.79032258,0.56451613,5.809013094377e-01
0.82258065,0.56451613,5.716982182180e-01
0.85483871,0.56451613,5.619752494914e-01
0.88709677,0.56451613,5.514654173331e-01
0.91935484,0.56451613,5.398278777258e-01
0.95161290,0.56451613,5.274363784721e-01
0.98387097,0.56451613,5.148239861715e-01
1.00000000,0.56451613,5.000000000000e-01
0.00000000,0.59677419,1.000000000000e+00
0.01612903,0.59677419,9.397244517576e-01
0.04838710,0.59677419,9.063547992584e-01
0.08064516,0.59677419,8.736097551279e-01
0.11290323,0.59677419,8.461278402511e-01
0.14516129,0.59677419,8.228144548186e-01
0.17741935,0.59677419,8.024518771262e-01
0.20967742,0.59677419,7.841917618452e-01
0.24193548,0.59677419,7.674476186654e-01
0.27419355,0.59677419,7.518363843729e-01
0.30645161,0.59677419,7.371249303887e-01
0.33870968,0.59677419,7.231798007996e-01
0.37096774,0.59677419,7.099258932226e-01
0.40322581,0.59677419,6.973170047795e-01
0.43548387,0.59677419,6.853175538153e-01
0.46774194,0.59677419,6.738928574788e-01
0.50000000,0.59677419,6.630049333753e-01
0.53225806,0.59677419,6.526111984523e-01
0.56451613,0.59677419,6.426641619107e-01
0.59677419,0.59677419,6.331110283589e-01
0.62903226,0.59677419,6.238923735294e-01
0.66129032,0.59677419,6.149415542625e-01
0.69354839,0.59677419,6.061813984950e-01
0.72580645,0.59677419,5.975396391022e-01
0.75806452,0.59677419,5.889017517083e-01
0.79032258,0.59677419,5.801114169829e-01
0.82258065,0.59677419,5.710177214273e-01
0.85483871,0.59677419,5.614069329837e-01
0.88709677,0.59677419,5.510128032874e-01
0.91935484,0.59677419,5.394954159253e-01
0.95161290,0.59677419,5.272203274755e-01
0.98387097,0.59677419,5.147179395894e-01
1.00000000,0.59677419,5.000000000000e-01
0.00000000,0.62903226,1.000000000000e+00
0.01612903,0.62903226,9.392255517053e-01
0.04838710,0.62903226,9.055090648474e-01
0.08064516,0.62903226,8.723881374705e-01
0.11290323,0.62903226,8.445702448235e-01
0.14516129,0.62903226,8.209734197934e-01
0.17741935,0.62903226,8.003782565981e-01
0.20967742,0.62903226,7.819361298990e-01
0.24193548,0.62903226,7.650589195728e-01
0.27419355,0.62903226,7.493595553750e-01
0.30645161,0.62903226,7.345989632508e-01
0.33870968,0.62903226,7.206370210841e-01
0.37096774,0.62903226,7.073924712538e-01
0.40322581,0.62903226,6.948142485154e-01
0.43548387,0.62903226,6.828634080430e-01
0.46774194,0.62903226,6.715031517275e-01
0.50000000,0.62903226,6.606941491426e-01
0.53225806,0.62903226,6.503927430373e-01
0.56451613,0.62903226,6.405502935381e-01
0.59677419,0.62903226,6.311125997637e-01
0.62903226,0.62903226,6.220186492205e-01
0.66129032,0.62903226,6.131999716646e-01
0.69354839,0.62903226,6.045779712481e-01
0.72580645,0.62903226,5.960778712078e-01
0.75806452,0.62903226,5.875871259403e-01
0.79032258,0.62903226,5.789468863193e-01
0.82258065,0.62903226,5.700076700719e-01
0.85483871,0.62903226,5.605568997948e-01
0.88709677,0.62903226,5.503298932282e-01
0.91935484,0.62903226,5.389886090025e-01
0.95161290,0.62903226,5.268872503145e-01
0.98387097,0.62903226,5.145516036804e-01
1.00000000,0.62903226,5.000000000000e-01
0.00000000,0.66129032,1.000000000000e+00
0.01612903,0.66129032,9.384961328856e-01
0.04838710,0.66129032,9.042924318265e-01
0.08064516,0.66129032,8.706381279293e-01
0.11290323,0.66129032,8.423498003157e-01
0.14516129,0.66129032,8.183628340959e-01
0.17741935,0.66129032,7.974542946332e-01
0.20967742,0.66129032,7.787732525647e-01
0.24193548,0.66129032,7.617273234534e-01
0.27419355,0.66129032,7.459223398320e-01
0.30645161,0.66129032,7.311101287969e-01
0.33870968,0.66129032,7.171409737848e-01
0.37096774,0.66129032,7.039248756175e-01
0.40322581,0.66129032,6.914036618309e-01
0.43548387,0.66129032,6.795330859831e-01
0.46774194,0.66129032,6.682725842637e-01
0.50000000,0.66129032,6.575801235049e-01
0.53225806,0.66129032,6.474099313463e-01
0.56451613,0.66129032,6.377115034181e-01
0.59677419,0.66129032,6.284288294264e-01
0.62903226,0.66129032,6.194992016135e-01
0.66129032,0.66129032,6.108524092026e-01
0.69354839,0.66129032,6.024087897553e-01
0.72580645,0.66129032,5.940910108714e-01
0.75806452,0.66129032,5.857901084244e-01
0.79032258,0.66129032,5.773447597501e-01
0.82258065,0.66129032,5.686079321768e-01
0.85483871,0.66129032,5.593693138879e-01
0.88709677,0.66129032,5.493669845146e-01
0.91935484,0.66129032,5.382661979819e-01
0.95161290,0.66129032,5.264067890957e-01
0.98387097,0.66129032,5.143070781455e-01
1.00000000,0.66129032,5.000000000000e-01
0.00000000,0.69354839,1.000000000000e+00
0.01612903,0.69354839,9.374421162633e-01
0.04838710,0.69354839,9.025768391357e-01
0.08064516,0.69354839,8.681879151393e-01
0.11290323,0.69354839,8.392641692912e-01
0.14516129,0.69354839,8.147627987783e-01
0.17741935,0.69354839,7.934535272640e-01
0.20967742,0.69354839,7.744786115835e-01
0.24193548,0.69354839,7.572362117876e-01
0.27419355,0.69354839,7.413197884342e-01
0.30645161,0.69354839,7.264672803220e-01
0.33870968,0.69354839,7.125152997631e-01
0.37096774,0.69354839,6.993616881457e-01
0.40322581,0.69354839,6.869382594387e-01
0.43548387,0.69354839,6.751929693821e-01
0.46774194,0.69354839,6.640793883365e-01
0.50000000,0.69354839,6.535511210569e-01
0.53225806,0.69354839,6.435591135126e-01
0.56451613,0.69354839,6.340503439388e-01
0.59677419,0.69354839,6.249668219127e-01
0.62903226,0.69354839,6.162443967138e-01
0.66129032,0.69354839,6.078116421659e-01
0.69354839,0.69354839,5.995886310090e-01
0.72580645,0.69354839,5.914957942694e-01
0.75806452,0.69354839,5.834298506849e-01
0.79032258,0.69354839,5.752275298599e-01
0.82258065,0.69354839,5.667455003472e-01
0.85483871,0.69354839,5.577772542801e-01
0.88709677,0.69354839,5.480652168951e-01
0.91935484,0.69354839,5.372798816108e-01
0.95161290,0.69354839,5.257437811206e-01
0.98387097,0.69354839,5.139636933663e-01
1.00000000,0.69354839,5.000000000000e-01
0.00000000,0.72580645,1.000000000000e+00
0.01612903,0.72580645,9.359059792789e-01
0.04838710,0.72580645,9.001532284352e-01
0.08064516,0.72580645,8.647639044845e-01
0.11290323,0.72580645,8.349984892636e-01
0.14516129,0.72580645,8.098382357806e-01
0.17741935,0.72580645,7.880376137049e-01
0.20967742,0.72580645,7.687227722549e-01
0.24193548,0.72580645,7.512726716311e-01
0.27419355,0.72580645,7.352595143005e-01
0.30645161,0.72580645,7.204000429041e-01
0.33870968,0.72580645,7.065114962290e-01
0.37096774,0.72580645,6.934751227013e-01
0.40322581,0.72580645,6.812091941042e-01
0.43548387,0.72580645,6.696510216362e-01
0.46774194,0.72580645,6.587460736740e-01
0.50000000,0.72580645,6.484419803133e-01
0.53225806,0.72580645,6.386854392032e-01
0.56451613,0.72580645,6.294205745460e-01
0.59677419,0.72580645,6.205876394484e-01
0.62903226,0.72580645,6.121217171117e-01
0.66129032,0.72580645,6.039511238040e-01
0.69354839,0.72580645,5.959968238785e-01
0.72580645,0.72580645,5.881776251063e-01
0.75806452,0.72580645,5.803982796271e-01
0.79032258,0.72580645,5.724947516478e-01
0.82258065,0.72580645,5.643286196491e-01
0.85483871,0.72580645,5.556991039950e-01
0.88709677,0.72580645,5.463548954501e-01
0.91935484,0.72580645,5.359741526410e-01
0.95161290,0.72580645,5.248589208373e-01
0.98387097,0.72580645,5.134995676988e-01
1.00000000,0.72580645,5.000000000000e-01
0.00000000,0.75806452,1.000000000000e+00
0.01612903,0.75806452,9.336210411810e-01
0.04838710,0.75806452,8.966767268998e-01
0.08064516,0.75806452,8.599287737765e-01
0.11290323,0.75806452,8.290637456334e-01
0.14516129,0.75806452,8.030825946845e-01
0.17741935,0.75806452,7.807077905881e-01
0.20967742,0.75806452,7.610307499522e-01
0.24193548,0.75806452,7.433936651246e-01
0.27419355,0.75806452,7.273331290135e-01
0.30645161,0.75806452,7.125340624126e-01
0.33870968,0.75806452,6.987868391326e-01
0.37096774,0.75806452,6.859508618628e-01
0.40322581,0.75806452,6.739271107054e-01
0.43548387,0.75806452,6.626395601384e-01
0.46774194,0.75806452,6.520237267551e-01
0.50000000,0.75806452,6.420201636505e-01
0.53225806,0.75806452,6.325709024397e-01
0.56451613,0.75806452,6.236174004722e-01
0.59677419,0.75806452,6.150988445471e-01
0.62903226,0.75806452,6.069506115589e-01
0.66129032,0.75806452,5.991020478659e-01
0.69354839,0.75806452,5.914763404554e-01
0.72580645,0.75806452,5.839915557063e-01
0.75806452,0.75806452,5.765625338411e-01
0.79032258,0.75806452,5.690267647823e-01
0.82258065,0.75806452,5.612513446615e-01
0.85483871,0.75806452,5.530436328340e-01
0.88709677,0.75806452,5.441607842351e-01
0.91935484,0.75806452,5.342913938789e-01
0.95161290,0.75806452,5.237130326480e-01
0.98387097,0.75806452,5.128946458158e-01
1.00000000,0.75806452,5.000000000000e-01
0.00000000,0.79032258,1.000000000000e+00
0.01612903,0.79032258,9.301288485143e-01
0.04838710,0.79032258,8.915677132708e-01
0.08064516,0.79032258,8.529754805289e-01
0.11290323,0.79032258,8.206964361170e-01
0.14516129,0.79032258,7.937309322712e-01
0.17741935,0.79032258,7.707331734763e-01
0.20967742,0.79032258,7.507235661524e-01
0.24193548,0.79032258,7.329776205727e-01
0.27419355,0.79032258,7.169749255343e-01
0.30645161,0.79032258,7.023546524842e-01
0.33870968,0.79032258,6.888717126652e-01
0.37096774,0.79032258,6.763584720385e-01
0.40322581,0.79032258,6.646955252398e-01
0.43548387,0.79032258,6.537917488968e-01
0.46774194,0.79032258,6.435718635016e-01
0.50000000,0.79032258,6.339691821137e-01
0.53225806,0.79032258,6.249214347511e-01
0.56451613,0.79032258,6.163681761080e-01
0.59677419,0.79032258,6.082485889169e-01
0.62903226,0.79032258,6.004995897029e-01
0.66129032,0.79032258,5.930529964268e-01
0.69354839,0.79032258,5.858354813353e-01
0.72580645,0.79032258,5.787659022931e-01
0.75806452,0.79032258,5.717690119124e-01
0.79032258,0.79032258,5.646901190784e-01
0.82258065,0.79032258,5.573993284514e-01
0.85483871,0.79032258,5.497158011219e-01
0.88709677,0.79032258,5.414076871145e-01
0.91935484,0.79032258,5.321769773476e-01
0.95161290,0.79032258,5.222712245481e-01
0.98387097,0.79032258,5.121338109015e-01
1.00000000,0.79032258,5.000000000000e-01
0.00000000,0.82258065,1.000000000000e+00
0.01612903,0.82258065,9.246331590771e-01
0.04838710,0.82258065,8.838355712033e-01
0.08064516,0.82258065,8.427469592149e-01
0.11290323,0.82258065,8.087010810941e-01
0.14516129,0.82258065,7.806345290951e-01
0.17741935,0.82258065,7.570545282605e-01
0.20967742,0.82258065,7.368437155180e-01
0.24193548,0.82258065,7.191646701059e-01
0.27419355,0.82258065,7.034121501056e-01
0.30645161,0.82258065,6.891644148760e-01
0.33870968,0.82258065,6.761333212710e-01
0.37096774,0.82258065,6.641207920681e-01
0.40322581,0.82258065,6.529858702724e-01
0.43548387,0.82258065,6.426223619935e-01
0.46774194,0.82258065,6.329448536557e-01
0.50000000,0.82258065,6.238804094734e-01
0.53225806,0.82258065,6.153636035668e-01
0.56451613,0.82258065,6.073332851755e-01
0.59677419,0.82258065,5.997298569548e-01
0.62903226,0.82258065,5.924929871580e-01
0.66129032,0.82258065,5.855582923398e-01
0.69354839,0.82258065,5.788570842141e-01
0.72580645,0.82258065,5.723110611572e-01
0.75806452,0.82258065,5.658538027647e-01
0.79032258,0.82258065,5.593448224679e-01
0.82258065,0.82258065,5.526558224742e-01
0.85483871,0.82258065,5.456215236296e-01
0.88709677,0.82258065,5.380241036558e-01
0.91935484,0.82258065,5.295820117925e-01
0.95161290,0.82258065,5.205048336233e-01
0.98387097,0.82258065,5.112085048418e-01
1.00000000,0.82258065,5.000000000000e-01
0.00000000,0.85483871,1.000000000000e+00
0.01612903,0.85483871,9.157341402391e-01
0.04838710,0.85483871,8.717544954799e-01
0.08064516,0.85483871,8.273303142958e-01
0.11290323,0.85483871,7.912121722982e-01
0.14516129,0.85483871,7.620915007883e-01
0.17741935,0.85483871,7.381650703811e-01
0.20967742,0.85483871,7.180679177585e-01
0.24193548,0.85483871,7.007895559618e-01
0.27419355,0.85483871,6.856118000140e-01
0.30645161,0.85483871,6.720410324664e-01
0.33870968,0.85483871,6.597432368079e-01
0.37096774,0.85483871,6.484906217780e-01
0.40322581,0.85483871,6.381227840145e-01
0.43548387,0.85483871,6.285209390739e-01
0.46774194,0.85483871,6.195919326962e-01
0.50000000,0.85483871,6.112586832761e-01
0.53225806,0.85483871,6.034543678048e-01
0.56451613,0.85483871,5.961185749991e-01
0.59677419,0.85483871,5.891941567964e-01
0.62903226,0.85483871,5.826246359165e-01
0.66129032,0.85483871,5.763507240459e-01
0.69354839,0.85483871,5.703096872112e-01
0.72580645,0.85483871,5.644293348720e-01
0.75806452,0.85483871,5.586477967486e-01
0.79032258,0.85483871,5.528474308397e-01
0.82258065,0.85483871,5.469018708603e-01
0.85483871,0.85483871,5.406652565118e-01
0.88709677,0.85483871,5.339377403716e-01
0.91935484,0.85483871,5.264580051865e-01
0.95161290,0.85483871,5.183866376341e-01
0.98387097,0.85483871,5.101142471643e-01
1.00000000,0.85483871,5.000000000000e-01
0.00000000,0.88709677,1.000000000000e+00
0.01612903,0.88709677,9.009454013016e-01
0.04838710,0.88709677,8.522540279919e-01
0.08064516,0.88709677,8.035488992544e-01
0.11290323,0.88709677,7.653653017009e-01
0.14516129,0.88709677,7.356487319579e-01
0.17741935,0.88709677,7.119879040682e-01
0.20967742,0.88709677,6.926261622133e-01
0.24193548,0.88709677,6.763261258823e-01
0.27419355,0.88709677,6.622436215823e-01
0.30645161,0.88709677,6.498154466168e-01
0.33870968,0.88709677,6.386685470792e-01
0.37096774,0.88709677,6.285527798865e-01
0.40322581,0.88709677,6.192948643640e-01
0.43548387,0.88709677,6.107688562419e-01
0.46774194,0.88709677,6.028781536585e-01
0.50000000,0.88709677,5.955448205414e-01
0.53225806,0.88709677,5.887031159139e-01
0.56451613,0.88709677,5.822952551884e-01
0.59677419,0.88709677,5.762680716017e-01
0.62903226,0.88709677,5.705703039534e-01
0.66129032,0.88709677,5.651492639180e-01
0.69354839,0.88709677,5.599497298063e-01
0.72580645,0.88709677,5.549086546006e-01
0.75806452,0.88709677,5.499692931487e-01
0.79032258,0.88709677,5.450395875138e-01
0.82258065,0.88709677,5.400013094112e-01
0.85483871,0.88709677,5.347316511294e-01
0.88709677,0.88709677,5.290551168303e-01
0.91935484,0.88709677,5.227369588610e-01
0.95161290,0.88709677,5.158749709893e-01
0.98387097,0.88709677,5.088421872097e-01
1.00000000,0.88709677,5.000000000000e-01
0.00000000,0.91935484,1.000000000000e+00
0.01612903,0.91935484,8.758211213235e-01
0.04838710,0.91935484,8.197040803745e-01
0.08064516,0.91935484,7.661772101645e-01
0.11290323,0.91935484,7.269087886453e-01
0.14516129,0.91935484,6.979144918992e-01
0.17741935,0.91935484,6.757776914848e-01
0.20967742,0.91935484,6.582478526684e-01
0.24193548,0.91935484,6.438618572765e-01
0.27419355,0.91935484,6.316753692399e-01
0.30645161,0.91935484,6.210822178031e-01
0.33870968,0.91935484,6.116922124186e-01
0.37096774,0.91935484,6.032497308101e-01
0.40322581,0.91935484,5.955813313477e-01
0.43548387,0.91935484,5.885634358829e-01
0.46774194,0.91935484,5.821031385133e-01
0.50000000,0.91935484,5.761270416052e-01
0.53225806,0.91935484,5.705746269116e-01
0.56451613,0.91935484,5.653940154500e-01
0.59677419,0.91935484,5.605387638915e-01
0.62903226,0.91935484,5.559652943976e-01
0.66129032,0.91935484,5.516299990986e-01
0.69354839,0.91935484,5.474878222781e-01
0.72580645,0.91935484,5.434883686734e-01
0.75806452,0.91935484,5.395831583887e-01
0.79032258,0.91935484,5.357067039681e-01
0.82258065,0.91935484,5.317582650335e-01
0.85483871,0.91935484,5.276426982533e-01
0.88709677,0.91935484,5.232186734946e-01
0.91935484,0.91935484,5.182912844197e-01
0.95161290,0.91935484,5.128844722951e-01
0.98387097,0.91935484,5.073656891969e-01
1.00000000,0.91935484,5.000000000000e-01
0.00000000,0.95161290,1.000000000000e+00
0.01612903,0.95161290,8.324610724740e-01
0.04838710,0.95161290,7.637977240269e-01
0.08064516,0.95161290,7.082350110423e-01
0.11290323,0.95161290,6.718422674777e-01
0.14516129,0.95161290,6.466934119098e-01
0.17741935,0.95161290,6.284145272718e-01
0.20967742,0.95161290,6.144795770255e-01
0.24193548,0.95161290,6.033690197559e-01
0.27419355,0.95161290,5.941555473665e-01
0.30645161,0.95161290,5.862697549426e-01
0.33870968,0.95161290,5.793583821215e-01
0.37096774,0.95161290,5.731971430676e-01
0.40322581,0.95161290,5.676378658615e-01
0.43548387,0.95161290,5.625773203998e-01
0.46774194,0.95161290,5.579393654659e-01
0.50000000,0.95161290,5.536648905664e-01
0.53225806,0.95161290,5.497060336569e-01
0.56451613,0.95161290,5.460225989908e-01
0.59677419,0.95161290,5.425794466136e-01
0.62903226,0.95161290,5.393444244779e-01
0.66129032,0.95161290,5.362861689294e-01
0.69354839,0.95161290,5.333728010225e-01
0.72580645,0.95161290,5.305692789013e-01
0.75806452,0.95161290,5.278403585854e-01
0.79032258,0.95161290,5.251440952002e-01
0.82258065,0.95161290,5.224088418156e-01
0.85483871,0.95161290,5.195675652259e-01
0.88709677,0.95161290,5.165224251567e-01
0.91935484,0.95161290,5.131375068768e-01
0.95161290,0.95161290,5.094023232397e-01
0.98387097,0.95161290,5.056538894238e-01
1.00000000,0.95161290,5.000000000000e-01
0.00000000,0.98387097,1.000000000000e+00
0.01612903,0.98387097,7.597144511645e-01
0.04838710,0.98387097,6.887620902318e-01
0.08064516,0.98387097,6.418238259766e-01
0.11290323,0.98387097,6.116390396497e-01
0.14516129,0.98387097,5.916306387110e-01
0.17741935,0.98387097,5.778369577622e-01
0.20967742,0.98387097,5.678866377601e-01
0.24193548,0.98387097,5.603531520189e-01
0.27419355,0.98387097,5.543773613522e-01
0.30645161,0.98387097,5.494414637587e-01
0.33870968,0.98387097,5.452314503369e-01
0.37096774,0.98387097,5.415535355603e-01
0.40322581,0.98387097,5.382841814491e-01
0.43548387,0.98387097,5.353409127507e-01
0.46774194,0.98387097,5.326656813378e-01
0.50000000,0.98387097,5.302155226927e-01
0.53225806,0.98387097,5.279572502975e-01
0.56451613,0.98387097,5.258642760411e-01
0.59677419,0.98387097,5.239144759845e-01
0.62903226,0.98387097,5.220886028153e-01
0.66129032,0.98387097,5.203688724482e-01
0.69354839,0.98387097,5.187379508265e-01
0.72580645,0.98387097,5.171775514098e-01
0.75806452,0.98387097,5.156683793551e-01
0.79032258,0.98387097,5.141869138719e-01
0.82258065,0.98387097,5.127006773451e-01
0.85483871,0.98387097,5.111746108605e-01
0.88709677,0.98387097,5.095629113872e-01
0.91935484,0.98387097,5.078077569713e-01
0.95161290,0.98387097,5.058689030794e-01
0.98387097,0.98387097,5.037706506512e-01
1.00000000,0.98387097,5.000000000000e-01
0.00000000,1.00000000,7.500000000000e-01
0.01612903,1.00000000,5.000000000000e-01
0.04838710,1.00000000,5.000000000000e-01
0.08064516,1.00000000,5.000000000000e-01
0.11290323,1.00000000,5.000000000000e-01
0.14516129,1.00000000,5.000000000000e-01
0.17741935,1.00000000,5.000000000000e-01
0.20967742,1.00000000,5.000000000000e-01
0.24193548,1.00000000,5.000000000000e-01
0.27419355,1.00000000,5.000000000000e-01
0.30645161,1.00000000,5.000000000000e-01
0.33870968,1.00000000,5.000000000000e-01
0.37096774,1.00000000,5.000000000000e-01
0.40322581,1.00000000,5.000000000000e-01
0.43548387,1.00000000,5.000000000000e-01
0.46774194,1.00000000,5.000000000000e-01
0.50000000,1.00000000,5.000000000000e-01
0.53225806,1.00000000,5.000000000000e-01
0.56451613,1.00000000,5.000000000000e-01
0.59677419,1.00000000,5.000000000000e-01
0.62903226,1.00000000,5.000000000000e-01
0.66129032,1.00000000,5.000000000000e-01
0.69354839,1.00000000,5.000000000000e-01
0.72580645,1.00000000,5.000000000000e-01
0.75806452,1.00000000,5.000000000000e-01
0.79032258,1.00000000,5.000000000000e-01
0.82258065,1.00000000,5.000000000000e-01
0.85483871,1.00000000,5.000000000000e-01
0.88709677,1.00000000,5.000000000000e-01
0.91935484,1.00000000,5.000000000000e-01
0.95161290,1.00000000,5.000000000000e-01
0.98387097,1.00000000,5.000000000000e-01
1.00000000,1.00000000,5.000000000000e-01
